1948-04-25,名人戦,7,,塚田正夫,○,●,大山康晴,,七番勝負,第3局,,なし
1948-04-10,名人戦,7,,塚田正夫,○,●,大山康晴,,七番勝負,第2局,,なし
1948-04-06,名人戦,7,,塚田正夫,●,○,大山康晴,,七番勝負,第1局,,なし
1947-06-06,名人戦,6,,木村義雄,●,○,塚田正夫,,七番勝負,第7局,,なし
1947-05-20,名人戦,6,,木村義雄,千,千,塚田正夫,,七番勝負,第7局,,なし
1947-05-13,名人戦,6,,木村義雄,●,○,塚田正夫,,七番勝負,第6局,,なし
1947-05-06,名人戦,6,,木村義雄,千,千,塚田正夫,,七番勝負,第6局,,なし
1947-04-09,名人戦,6,,木村義雄,●,○,塚田正夫,,七番勝負,第5局,,なし
1947-03-23,名人戦,6,,木村義雄,●,○,塚田正夫,,七番勝負,第4局,,なし
1947-03-19,名人戦,6,,木村義雄,持,持,塚田正夫,,七番勝負,第3局,,なし
1947-03-10,名人戦,6,,木村義雄,○,●,塚田正夫,,七番勝負,第2局,,なし
1947-03-04,名人戦,6,,木村義雄,○,●,塚田正夫,,七番勝負,第1局,,なし
1994-12-09,竜王戦,7,,佐藤康光,●,○,羽生善治,,七番勝負,第6局,,なし
1994-11-30,竜王戦,7,,佐藤康光,○,●,羽生善治,,七番勝負,第5局,,なし
1994-11-18,竜王戦,7,,佐藤康光,○,●,羽生善治,,七番勝負,第4局,,なし
1994-11-09,竜王戦,7,,佐藤康光,●,○,羽生善治,,七番勝負,第3局,,なし
1994-10-28,竜王戦,7,,佐藤康光,●,○,羽生善治,,七番勝負,第2局,,なし
1994-10-19,竜王戦,7,,佐藤康光,●,○,羽生善治,,七番勝負,第1局,,なし
1993-12-10,竜王戦,6,,羽生善治,●,○,佐藤康光,,七番勝負,第6局,,なし
1993-12-01,竜王戦,6,,羽生善治,●,○,佐藤康光,,七番勝負,第5局,,なし
1993-11-17,竜王戦,6,,羽生善治,●,○,佐藤康光,,七番勝負,第4局,,なし
1993-11-10,竜王戦,6,,羽生善治,○,●,佐藤康光,,七番勝負,第3局,,なし
1993-10-29,竜王戦,6,,羽生善治,●,○,佐藤康光,,七番勝負,第2局,,なし
1993-10-21,竜王戦,6,,羽生善治,○,●,佐藤康光,,七番勝負,第1局,,なし
1993-01-06,竜王戦,5,,谷川浩司,●,○,羽生善治,,七番勝負,第7局,,なし
1992-12-25,竜王戦,5,,谷川浩司,○,●,羽生善治,,七番勝負,第6局,,なし
1992-12-15,竜王戦,5,,谷川浩司,●,○,羽生善治,,七番勝負,第5局,,なし
1992-12-03,竜王戦,5,,谷川浩司,●,○,羽生善治,,七番勝負,第4局,,なし
1992-11-20,竜王戦,5,,谷川浩司,●,○,羽生善治,,七番勝負,第3局,,なし
1992-11-11,竜王戦,5,,谷川浩司,○,●,羽生善治,,七番勝負,第2局,,なし
1992-10-30,竜王戦,5,,谷川浩司,千,千,羽生善治,,七番勝負,第2局,,なし
1992-10-21,竜王戦,5,,谷川浩司,○,●,羽生善治,,七番勝負,第1局,,なし
1991-12-27,竜王戦,4,,谷川浩司,○,●,森下卓,,七番勝負,第7局,,なし
1991-12-18,竜王戦,4,,谷川浩司,○,●,森下卓,,七番勝負,第6局,,なし
1991-12-05,竜王戦,4,,谷川浩司,○,●,森下卓,,七番勝負,第5局,,なし
1991-11-27,竜王戦,4,,谷川浩司,●,○,森下卓,,七番勝負,第4局,,なし
1991-11-15,竜王戦,4,,谷川浩司,●,○,森下卓,,七番勝負,第3局,,なし
1991-11-08,竜王戦,4,,谷川浩司,○,●,森下卓,,七番勝負,第2局,,なし
1991-10-25,竜王戦,4,,谷川浩司,持,持,森下卓,,七番勝負,第1局,,なし
1990-11-27,竜王戦,3,,羽生善治,●,○,谷川浩司,,七番勝負,第5局,,なし
1990-11-16,竜王戦,3,,羽生善治,○,●,谷川浩司,,七番勝負,第4局,,なし
1990-11-09,竜王戦,3,,羽生善治,●,○,谷川浩司,,七番勝負,第3局,,なし
1990-11-01,竜王戦,3,,羽生善治,●,○,谷川浩司,,七番勝負,第2局,,なし
1990-10-20,竜王戦,3,,羽生善治,●,○,谷川浩司,,七番勝負,第1局,,なし
1989-12-27,竜王戦,2,,島朗,●,○,羽生善治,,七番勝負,第8局,,なし
1989-12-19,竜王戦,2,,島朗,○,●,羽生善治,,七番勝負,第7局,,なし
1989-12-06,竜王戦,2,,島朗,●,○,羽生善治,,七番勝負,第6局,,なし
1989-11-29,竜王戦,2,,島朗,●,○,羽生善治,,七番勝負,第5局,,なし
1989-11-17,竜王戦,2,,島朗,●,○,羽生善治,,七番勝負,第4局,,なし
1989-11-08,竜王戦,2,,島朗,○,●,羽生善治,,七番勝負,第3局,,なし
1989-10-27,竜王戦,2,,島朗,持,持,羽生善治,,七番勝負,第2局,,なし
1989-10-20,竜王戦,2,,島朗,○,●,羽生善治,,七番勝負,第1局,,なし
1988-11-17,竜王戦,1,,米長邦雄,●,○,島朗,,七番勝負,第4局,,なし
1988-11-09,竜王戦,1,,米長邦雄,●,○,島朗,,七番勝負,第3局,,なし
1988-10-26,竜王戦,1,,米長邦雄,●,○,島朗,,七番勝負,第2局,,なし
1988-10-14,竜王戦,1,,米長邦雄,●,○,島朗,,七番勝負,第1局,,なし
1994-09-20,王位戦,35,,羽生善治,○,●,郷田真隆,,七番勝負,第7局,,なし
1994-09-09,王位戦,35,,羽生善治,○,●,郷田真隆,,七番勝負,第6局,,なし
1994-08-30,王位戦,35,,羽生善治,●,○,郷田真隆,,七番勝負,第5局,,なし
1994-08-19,王位戦,35,,羽生善治,●,○,郷田真隆,,七番勝負,第4局,,なし
1994-08-02,王位戦,35,,羽生善治,●,○,郷田真隆,,七番勝負,第3局,,なし
1994-07-22,王位戦,35,,羽生善治,○,●,郷田真隆,,七番勝負,第2局,,なし
1994-07-09,王位戦,35,,羽生善治,○,●,郷田真隆,,七番勝負,第1局,,なし
1993-08-18,王位戦,34,,郷田真隆,●,○,羽生善治,,七番勝負,第4局,,なし
1993-08-05,王位戦,34,,郷田真隆,●,○,羽生善治,,七番勝負,第3局,,なし
1993-07-23,王位戦,34,,郷田真隆,●,○,羽生善治,,七番勝負,第2局,,なし
1993-07-14,王位戦,34,,郷田真隆,●,○,羽生善治,,七番勝負,第1局,,なし
1992-09-09,王位戦,33,,谷川浩司,●,○,郷田真隆,,七番勝負,第6局,,なし
1992-08-26,王位戦,33,,谷川浩司,○,●,郷田真隆,,七番勝負,第5局,,なし
1992-08-18,王位戦,33,,谷川浩司,○,●,郷田真隆,,七番勝負,第4局,,なし
1992-08-05,王位戦,33,,谷川浩司,●,○,郷田真隆,,七番勝負,第3局,,なし
1992-07-22,王位戦,33,,谷川浩司,●,○,郷田真隆,,七番勝負,第2局,,なし
1992-07-11,王位戦,33,,谷川浩司,●,○,郷田真隆,,七番勝負,第1局,,なし
1991-09-11,王位戦,32,,谷川浩司,○,●,中田宏樹,,七番勝負,第6局,,なし
1991-08-29,王位戦,32,,谷川浩司,○,●,中田宏樹,,七番勝負,第5局,,なし
1991-08-20,王位戦,32,,谷川浩司,○,●,中田宏樹,,七番勝負,第4局,,なし
1991-08-07,王位戦,32,,谷川浩司,○,●,中田宏樹,,七番勝負,第3局,,なし
1991-07-23,王位戦,32,,谷川浩司,●,○,中田宏樹,,七番勝負,第2局,,なし
1991-07-12,王位戦,32,,谷川浩司,●,○,中田宏樹,,七番勝負,第1局,,なし
1990-09-21,王位戦,31,,谷川浩司,○,●,佐藤康光,,七番勝負,第7局,,なし
1990-09-11,王位戦,31,,谷川浩司,●,○,佐藤康光,,七番勝負,第6局,,なし
1990-08-31,王位戦,31,,谷川浩司,○,●,佐藤康光,,七番勝負,第5局,,なし
1990-08-24,王位戦,31,,谷川浩司,●,○,佐藤康光,,七番勝負,第4局,,なし
1990-08-10,王位戦,31,,谷川浩司,○,●,佐藤康光,,七番勝負,第3局,,なし
1990-07-24,王位戦,31,,谷川浩司,○,●,佐藤康光,,七番勝負,第2局,,なし
1990-07-13,王位戦,31,,谷川浩司,●,○,佐藤康光,,七番勝負,第1局,,なし
1989-08-29,王位戦,30,,森雞二,●,○,谷川浩司,,七番勝負,第5局,,なし
1989-08-17,王位戦,30,,森雞二,●,○,谷川浩司,,七番勝負,第4局,,なし
1989-08-09,王位戦,30,,森雞二,●,○,谷川浩司,,七番勝負,第3局,,なし
1989-07-28,王位戦,30,,森雞二,○,●,谷川浩司,,七番勝負,第2局,,なし
1989-07-14,王位戦,30,,森雞二,●,○,谷川浩司,,七番勝負,第1局,,なし
1988-09-22,王位戦,29,,谷川浩司,●,○,森雞二,,七番勝負,第7局,,なし
1988-09-06,王位戦,29,,谷川浩司,○,●,森雞二,,七番勝負,第6局,,なし
1988-08-25,王位戦,29,,谷川浩司,●,○,森雞二,,七番勝負,第5局,,なし
1988-08-16,王位戦,29,,谷川浩司,●,○,森雞二,,七番勝負,第4局,,なし
1988-08-04,王位戦,29,,谷川浩司,○,●,森雞二,,七番勝負,第3局,,なし
1988-07-26,王位戦,29,,谷川浩司,○,●,森雞二,,七番勝負,第2局,,なし
1988-07-13,王位戦,29,,谷川浩司,●,○,森雞二,,七番勝負,第1局,,なし
1987-08-28,王位戦,28,,高橋道雄,●,○,谷川浩司,,七番勝負,第5局,,なし
1987-08-20,王位戦,28,,高橋道雄,●,○,谷川浩司,,七番勝負,第4局,,なし
1987-08-12,王位戦,28,,高橋道雄,○,●,谷川浩司,,七番勝負,第3局,,なし
1987-07-30,王位戦,28,,高橋道雄,●,○,谷川浩司,,七番勝負,第2局,,なし
1987-07-17,王位戦,28,,高橋道雄,●,○,谷川浩司,,七番勝負,第1局,,なし
1986-08-21,王位戦,27,,高橋道雄,○,●,米長邦雄,,七番勝負,第4局,,なし
1986-08-12,王位戦,27,,高橋道雄,○,●,米長邦雄,,七番勝負,第3局,,なし
1986-07-31,王位戦,27,,高橋道雄,○,●,米長邦雄,,七番勝負,第2局,,なし
1986-07-17,王位戦,27,,高橋道雄,○,●,米長邦雄,,七番勝負,第1局,,なし
1985-08-21,王位戦,26,,加藤一二三,●,○,高橋道雄,,七番勝負,第4局,,なし
1985-08-09,王位戦,26,,加藤一二三,●,○,高橋道雄,,七番勝負,第3局,,なし
1985-07-31,王位戦,26,,加藤一二三,●,○,高橋道雄,,七番勝負,第2局,,なし
1985-07-16,王位戦,26,,加藤一二三,●,○,高橋道雄,,七番勝負,第1局,,なし
1984-09-21,王位戦,25,,高橋道雄,●,○,加藤一二三,,七番勝負,第7局,,なし
1984-09-07,王位戦,25,,高橋道雄,●,○,加藤一二三,,七番勝負,第6局,,なし
1984-08-31,王位戦,25,,高橋道雄,○,●,加藤一二三,,七番勝負,第5局,,なし
1984-08-22,王位戦,25,,高橋道雄,●,○,加藤一二三,,七番勝負,第4局,,なし
1984-08-10,王位戦,25,,高橋道雄,○,●,加藤一二三,,七番勝負,第3局,,なし
1984-08-01,王位戦,25,,高橋道雄,○,●,加藤一二三,,七番勝負,第2局,,なし
1984-07-18,王位戦,25,,高橋道雄,●,○,加藤一二三,,七番勝負,第1局,,なし
1983-09-27,王位戦,24,,内藤國雄,●,○,高橋道雄,,七番勝負,第6局,,なし
1983-09-14,王位戦,24,,内藤國雄,○,●,高橋道雄,,七番勝負,第5局,,なし
1983-09-02,王位戦,24,,内藤國雄,●,○,高橋道雄,,七番勝負,第4局,,なし
1983-08-24,王位戦,24,,内藤國雄,●,○,高橋道雄,,七番勝負,第3局,,なし
1983-08-10,王位戦,24,,内藤國雄,○,●,高橋道雄,,七番勝負,第2局,,なし
1983-07-27,王位戦,24,,内藤國雄,●,○,高橋道雄,,七番勝負,第1局,,なし
1982-09-21,王位戦,23,,中原誠,●,○,内藤國雄,,七番勝負,第6局,,なし
1982-09-10,王位戦,23,,中原誠,●,○,内藤國雄,,七番勝負,第5局,,なし
1982-09-01,王位戦,23,,中原誠,●,○,内藤國雄,,七番勝負,第4局,,なし
1982-08-19,王位戦,23,,中原誠,○,●,内藤國雄,,七番勝負,第3局,,なし
1982-08-06,王位戦,23,,中原誠,○,●,内藤國雄,,七番勝負,第2局,,なし
1982-07-23,王位戦,23,,中原誠,●,○,内藤國雄,,七番勝負,第1局,,なし
1981-10-02,王位戦,22,,中原誠,○,●,大山康晴,,七番勝負,第7局,,なし
1981-09-22,王位戦,22,,中原誠,●,○,大山康晴,,七番勝負,第6局,,なし
1981-09-08,王位戦,22,,中原誠,●,○,大山康晴,,七番勝負,第5局,,なし
1981-08-28,王位戦,22,,中原誠,○,●,大山康晴,,七番勝負,第4局,,なし
1981-08-20,王位戦,22,,中原誠,○,●,大山康晴,,七番勝負,第3局,,なし
1981-08-05,王位戦,22,,中原誠,●,○,大山康晴,,七番勝負,第2局,,なし
1981-07-23,王位戦,22,,中原誠,○,●,大山康晴,,七番勝負,第1局,,なし
1980-08-29,王位戦,21,,米長邦雄,●,○,中原誠,,七番勝負,第4局,,なし
1980-08-20,王位戦,21,,米長邦雄,●,○,中原誠,,七番勝負,第3局,,なし
1980-08-06,王位戦,21,,米長邦雄,●,○,中原誠,,七番勝負,第2局,,なし
1980-07-25,王位戦,21,,米長邦雄,●,○,中原誠,,七番勝負,第1局,,なし
1979-10-13,王位戦,20,,中原誠,●,○,米長邦雄,,七番勝負,第7局,,なし
1979-09-27,王位戦,20,,中原誠,千,千,米長邦雄,,七番勝負,第7局,,なし
1979-09-13,王位戦,20,,中原誠,○,●,米長邦雄,,七番勝負,第6局,,なし
1979-09-05,王位戦,20,,中原誠,●,○,米長邦雄,,七番勝負,第5局,,なし
1979-08-23,王位戦,20,,中原誠,○,●,米長邦雄,,七番勝負,第4局,,なし
1979-08-08,王位戦,20,,中原誠,●,○,米長邦雄,,七番勝負,第3局,,なし
1979-07-31,王位戦,20,,中原誠,●,○,米長邦雄,,七番勝負,第2局,,なし
1979-07-18,王位戦,20,,中原誠,○,●,米長邦雄,,七番勝負,第1局,,なし
1978-08-30,王位戦,19,,中原誠,○,●,大山康晴,,七番勝負,第5局,,なし
1978-08-22,王位戦,19,,中原誠,○,●,大山康晴,,七番勝負,第4局,,なし
1978-08-09,王位戦,19,,中原誠,○,●,大山康晴,,七番勝負,第3局,,なし
1978-07-26,王位戦,19,,中原誠,●,○,大山康晴,,七番勝負,第2局,,なし
1978-07-19,王位戦,19,,中原誠,○,●,大山康晴,,七番勝負,第1局,,なし
1977-10-05,王位戦,18,,中原誠,○,●,米長邦雄,,七番勝負,第6局,,なし
1977-09-21,王位戦,18,,中原誠,●,○,米長邦雄,,七番勝負,第5局,,なし
1977-09-09,王位戦,18,,中原誠,○,●,米長邦雄,,七番勝負,第4局,,なし
1977-08-30,王位戦,18,,中原誠,○,●,米長邦雄,,七番勝負,第3局,,なし
1977-08-12,王位戦,18,,中原誠,○,●,米長邦雄,,七番勝負,第2局,,なし
1977-08-03,王位戦,18,,中原誠,●,○,米長邦雄,,七番勝負,第1局,,なし
1976-09-29,王位戦,17,,中原誠,○,●,勝浦修,,七番勝負,第6局,,なし
1976-09-17,王位戦,17,,中原誠,●,○,勝浦修,,七番勝負,第5局,,なし
1976-09-03,王位戦,17,,中原誠,○,●,勝浦修,,七番勝負,第4局,,なし
1976-08-27,王位戦,17,,中原誠,○,●,勝浦修,,七番勝負,第3局,,なし
1976-08-06,王位戦,17,,中原誠,○,●,勝浦修,,七番勝負,第2局,,なし
1976-07-27,王位戦,17,,中原誠,●,○,勝浦修,,七番勝負,第1局,,なし
1975-09-26,王位戦,16,,中原誠,○,●,内藤國雄,,七番勝負,第6局,,なし
1975-09-12,王位戦,16,,中原誠,○,●,内藤國雄,,七番勝負,第5局,,なし
1975-09-04,王位戦,16,,中原誠,●,○,内藤國雄,,七番勝負,第4局,,なし
1975-08-21,王位戦,16,,中原誠,○,●,内藤國雄,,七番勝負,第3局,,なし
1975-08-08,王位戦,16,,中原誠,●,○,内藤國雄,,七番勝負,第2局,,なし
1975-07-22,王位戦,16,,中原誠,○,●,内藤國雄,,七番勝負,第1局,,なし
1974-10-08,王位戦,15,,中原誠,○,●,米長邦雄,,七番勝負,第6局,,なし
1974-09-27,王位戦,15,,中原誠,○,●,米長邦雄,,七番勝負,第5局,,なし
1974-09-11,王位戦,15,,中原誠,●,○,米長邦雄,,七番勝負,第4局,,なし
1974-08-29,王位戦,15,,中原誠,○,●,米長邦雄,,七番勝負,第3局,,なし
1974-08-15,王位戦,15,,中原誠,●,○,米長邦雄,,七番勝負,第2局,,なし
1974-08-02,王位戦,15,,中原誠,○,●,米長邦雄,,七番勝負,第1局,,なし
1973-09-05,王位戦,14,,内藤國雄,●,○,中原誠,,七番勝負,第4局,,なし
1973-08-24,王位戦,14,,内藤國雄,●,○,中原誠,,七番勝負,第3局,,なし
1973-08-08,王位戦,14,,内藤國雄,●,○,中原誠,,七番勝負,第2局,,なし
1973-07-25,王位戦,14,,内藤國雄,●,○,中原誠,,七番勝負,第1局,,なし
1972-09-22,王位戦,13,,大山康晴,●,○,内藤國雄,,七番勝負,第5局,,なし
1972-09-08,王位戦,13,,大山康晴,●,○,内藤國雄,,七番勝負,第4局,,なし
1972-08-24,王位戦,13,,大山康晴,●,○,内藤國雄,,七番勝負,第3局,,なし
1972-08-04,王位戦,13,,大山康晴,○,●,内藤國雄,,七番勝負,第2局,,なし
1972-07-26,王位戦,13,,大山康晴,●,○,内藤國雄,,七番勝負,第1局,,なし
1971-10-08,王位戦,12,,大山康晴,○,●,中原誠,,七番勝負,第7局,,なし
1971-10-01,王位戦,12,,大山康晴,●,○,中原誠,,七番勝負,第6局,,なし
1971-09-22,王位戦,12,,大山康晴,●,○,中原誠,,七番勝負,第5局,,なし
1971-09-07,王位戦,12,,大山康晴,○,●,中原誠,,七番勝負,第4局,,なし
1971-08-25,王位戦,12,,大山康晴,○,●,中原誠,,七番勝負,第3局,,なし
1971-08-10,王位戦,12,,大山康晴,●,○,中原誠,,七番勝負,第2局,,なし
1971-07-27,王位戦,12,,大山康晴,○,●,中原誠,,七番勝負,第1局,,なし
1970-09-17,王位戦,11,,大山康晴,○,●,米長邦雄,,七番勝負,第5局,,なし
1970-09-04,王位戦,11,,大山康晴,●,○,米長邦雄,,七番勝負,第4局,,なし
1970-08-25,王位戦,11,,大山康晴,○,●,米長邦雄,,七番勝負,第3局,,なし
1970-08-07,王位戦,11,,大山康晴,○,●,米長邦雄,,七番勝負,第2局,,なし
1970-07-29,王位戦,11,,大山康晴,○,●,米長邦雄,,七番勝負,第1局,,なし
1969-10-08,王位戦,10,,大山康晴,○,●,西村一義,,七番勝負,第6局,,なし
1969-09-30,王位戦,10,,大山康晴,○,●,西村一義,,七番勝負,第5局,,なし
1969-09-18,王位戦,10,,大山康晴,●,○,西村一義,,七番勝負,第4局,,なし
1969-09-03,王位戦,10,,大山康晴,○,●,西村一義,,七番勝負,第3局,,なし
1969-08-21,王位戦,10,,大山康晴,千,千,西村一義,,七番勝負,第3局,,なし
1969-08-07,王位戦,10,,大山康晴,●,○,西村一義,,七番勝負,第2局,,なし
1969-07-29,王位戦,10,,大山康晴,○,●,西村一義,,七番勝負,第1局,,なし
1968-09-30,王位戦,9,,大山康晴,○,●,有吉道夫,,七番勝負,第6局,,なし
1968-09-14,王位戦,9,,大山康晴,●,○,有吉道夫,,七番勝負,第5局,,なし
1968-09-04,王位戦,9,,大山康晴,○,●,有吉道夫,,七番勝負,第4局,,なし
